sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Female,*,Black,*,*,North America,Private,*,<=50K
Male,*,*,*,Higher education,North America,*,*,<=50K
Male,*,White,spouse not present,*,United-States,*,*,<=50K
Female,*,White,*,*,North America,*,Other,<=50K
Female,*,White,Never-married,*,*,Non-Government,*,<=50K
Female,*,White,*,*,*,*,*,<=50K
*,40-59,*,*,*,North America,Non-Government,*,<=50K
*,*,White,*,*,North America,Private,Technical,<=50K
Male,*,White,spouse not present,Higher education,United-States,Private,*,<=50K
*,*,*,*,High School,North America,Non-Government,Other,>50K
Male,*,White,spouse not present,Higher education,*,Government,*,<=50K
*,*,*,*,*,North America,*,*,<=50K
Male,30-39,White,Married-civ-spouse,Higher education,North America,Private,Exec-managerial,>50K
*,40-59,*,spouse not present,*,*,*,Other,<=50K
Female,20-39,*,Never-married,Undergraduate,North America,Non-Government,Other,<=50K
Female,*,*,spouse not present,*,*,*,*,<=50K
Male,20-39,White,Married-civ-spouse,High School,*,Private,Nontechnical,<=50K
Female,*,*,*,High School,*,Non-Government,*,<=50K
Male,*,White,spouse not present,Higher education,United-States,Private,*,<=50K
Male,20-39,White,Married-civ-spouse,High School,*,*,*,<=50K
Male,*,Black,Married-civ-spouse,*,North America,*,*,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Technical,>50K
Female,40-59,White,Divorced,*,North America,Non-Government,*,<=50K
Female,20-39,White,Never-married,Undergraduate,*,Private,Adm-clerical,<=50K
Female,40-59,White,spouse not present,*,North America,Private,Other,<=50K
Male,20-39,*,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,<=50K
Female,40-59,White,Divorced,*,North America,Non-Government,*,>50K
Female,*,*,Married-civ-spouse,*,*,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Exec-managerial,>50K
Male,20-39,*,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,<=50K
*,40-59,*,*,Higher education,United-States,Government,*,>50K
*,*,*,*,*,North America,*,*,<=50K
Male,*,*,*,High School,*,Government,Other,<=50K
Male,*,White,spouse not present,Higher education,United-States,Private,*,<=50K
Male,20-39,White,Married-civ-spouse,High School,United-States,Private,Technical,>50K
Male,*,White,Never-married,*,United-States,Non-Government,*,<=50K
Male,*,*,*,High School,*,Government,Other,>50K
Male,40-59,White,Married-civ-spouse,Undergraduate,North America,*,*,>50K
Male,*,White,*,High School,United-States,Non-Government,Other,<=50K
Male,*,White,*,High School,United-States,Non-Government,Other,>50K
Male,20-39,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,*,*,*,High School,North America,Non-Government,Nontechnical,<=50K
Male,30-39,White,Married-civ-spouse,Higher education,North America,Private,Exec-managerial,>50K
Male,*,White,spouse not present,Higher education,United-States,Private,*,<=50K
Male,40-49,White,Married-civ-spouse,Higher education,United-States,*,Exec-managerial,>50K
Male,20-39,White,Married-civ-spouse,High School,*,Private,Nontechnical,>50K
Female,*,White,*,*,*,*,*,<=50K
Female,*,*,*,*,North America,*,*,<=50K
*,40-59,*,*,Higher education,United-States,Government,*,>50K
Male,15-19,White,Never-married,High School,North America,Non-Government,*,<=50K
Male,*,White,Married-civ-spouse,*,North America,Non-Government,Nontechnical,<=50K
*,*,White,spouse not present,*,*,*,*,<=50K
Female,*,White,spouse present,Higher education,United-States,*,*,>50K
*,*,*,Married-civ-spouse,Higher education,*,*,Nontechnical,<=50K
Female,*,White,*,*,North America,*,Technical,<=50K
Male,*,Black,Never-married,*,North America,*,*,<=50K
Female,*,*,Married-civ-spouse,*,*,*,*,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Craft-repair,<=50K
Female,*,*,Never-married,High School,United-States,Non-Government,Other-service,<=50K
Male,30-39,White,Married-civ-spouse,Higher education,North America,Private,Exec-managerial,>50K
*,20-39,*,spouse present,*,*,Non-Government,*,>50K
Female,40-59,*,spouse not present,*,North America,Government,Other,<=50K
*,*,Asian-Pac-Islander,*,*,*,*,*,>50K
Male,60-79,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Female,40-59,White,Divorced,*,North America,Non-Government,*,<=50K
Male,*,White,*,Higher education,North America,Government,*,>50K
Male,*,White,Married-civ-spouse,*,*,*,Technical,>50K
Male,15-19,White,Never-married,High School,North America,Non-Government,*,<=50K
Male,20-39,*,spouse not present,High School,North America,Non-Government,*,<=50K
*,*,*,spouse not present,Higher education,*,*,Technical,<=50K
Male,20-39,White,Never-married,Higher education,*,Non-Government,Other,<=50K
Female,*,Black,*,*,North America,Private,Other,<=50K
Female,*,Black,*,*,North America,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,20-39,*,Never-married,Higher education,United-States,Non-Government,*,<=50K
Female,*,White,Never-married,*,*,Non-Government,*,<=50K
Male,*,*,*,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,*,White,spouse not present,Higher education,United-States,Private,*,<=50K
Female,*,White,spouse not present,High School,United-States,Private,*,<=50K
Male,20-39,White,Never-married,Higher education,North America,Non-Government,*,<=50K
*,*,*,*,*,*,*,*,<=50K
Male,40-49,White,Married-civ-spouse,Undergraduate,*,Private,*,>50K
Male,*,White,spouse not present,*,*,Non-Government,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Government,*,>50K
Female,*,White,*,*,*,*,*,<=50K
Male,50-59,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,40-59,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,White,Married-civ-spouse,*,*,Private,*,<=50K
Female,*,*,*,*,*,*,Nontechnical,>50K
Male,20-39,White,Married-civ-spouse,Higher education,North America,Private,Nontechnical,<=50K
Male,*,*,Married-civ-spouse,Higher education,United-States,*,*,<=50K
Male,40-59,White,spouse not present,Higher education,North America,Non-Government,Nontechnical,>50K
*,*,White,*,*,United-States,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,<=50K
Female,*,*,Never-married,*,United-States,Private,*,<=50K
Male,30-39,White,*,Higher education,United-States,*,Technical,>50K
Female,*,White,Never-married,*,*,Non-Government,*,<=50K
Male,20-39,*,Married-civ-spouse,*,North America,*,*,>50K
Female,40-59,White,*,Higher education,North America,Non-Government,Technical,<=50K
Female,20-39,White,spouse not present,Higher education,United-States,Private,Technical,<=50K
Female,40-59,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
*,*,White,*,*,United-States,Government,*,<=50K
*,*,White,*,*,*,*,*,<=50K
Male,*,White,Married-civ-spouse,*,*,Private,*,<=50K
Male,40-59,*,spouse not present,*,*,*,*,<=50K
Female,20-39,*,spouse not present,Higher education,North America,Private,*,<=50K
Male,*,White,Never-married,High School,United-States,*,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,North America,Non-Government,Nontechnical,<=50K
Male,60-79,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Female,20-39,White,*,Higher education,United-States,Government,*,>50K
*,*,*,*,Higher education,United-States,Private,*,<=50K
*,*,*,*,*,North America,*,*,<=50K
Male,20-39,*,*,HS-grad,*,Private,*,<=50K
Female,20-39,White,spouse not present,Undergraduate,United-States,Non-Government,Other,<=50K
*,20-39,White,spouse not present,*,*,Non-Government,Technical,<=50K
Male,15-19,White,Never-married,High School,North America,Non-Government,Other,<=50K
Male,*,White,*,*,*,Non-Government,*,<=50K
Female,20-24,White,Never-married,Higher education,North America,Private,Other,<=50K
Male,20-39,*,Never-married,High School,*,Private,Technical,<=50K
Female,*,*,*,*,North America,*,Technical,<=50K
Female,20-24,White,Never-married,Higher education,North America,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,>50K
Female,*,*,spouse not present,*,*,*,*,<=50K
*,*,White,spouse not present,High School,*,Non-Government,*,<=50K
Male,40-59,White,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,>50K
Female,*,*,*,Higher education,*,*,*,<=50K
Male,40-59,White,Married-civ-spouse,High School,North America,Private,Other,>50K
Male,*,*,spouse not present,HS-grad,North America,Private,*,<=50K
Male,15-19,White,Never-married,High School,North America,Non-Government,Other,<=50K
*,*,White,*,*,United-States,*,*,<=50K
Male,30-39,White,Married-civ-spouse,Higher education,North America,Private,Nontechnical,<=50K
Male,40-59,White,*,HS-grad,North America,Private,*,>50K
Male,40-49,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,>50K
Male,40-49,White,Married-civ-spouse,Higher education,United-States,*,Exec-managerial,>50K
Male,*,White,Never-married,*,United-States,Non-Government,*,<=50K
Male,20-39,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,*,White,spouse not present,Undergraduate,*,Non-Government,Nontechnical,<=50K
Male,20-39,*,Married-civ-spouse,*,North America,*,*,<=50K
*,15-19,*,Never-married,Undergraduate,North America,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,>50K
Male,*,White,*,Higher education,North America,Non-Government,Technical,<=50K
Male,*,White,*,*,*,Non-Government,*,<=50K
Female,*,*,*,*,North America,*,*,>50K
Male,*,*,*,High School,North America,Non-Government,Nontechnical,<=50K
Female,*,White,Married-civ-spouse,Undergraduate,North America,*,*,>50K
Male,*,*,spouse not present,High School,United-States,Private,Other,<=50K
Male,20-39,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,*,*,*,Higher education,North America,*,*,>50K
Female,*,White,*,*,North America,*,Technical,<=50K
Female,*,White,Never-married,*,*,Non-Government,*,<=50K
Male,20-39,White,*,*,United-States,Non-Government,Other,<=50K
Male,20-39,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Male,*,White,Married-civ-spouse,High School,United-States,Private,Nontechnical,<=50K
Female,*,White,*,*,United-States,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Other,<=50K
Male,*,*,spouse not present,HS-grad,North America,Private,*,<=50K
Male,40-59,White,*,*,*,Non-Government,*,>50K
Female,15-19,White,Never-married,Higher education,United-States,Private,*,<=50K
Female,*,White,Never-married,*,*,Non-Government,*,<=50K
Male,40-59,*,spouse not present,*,*,*,*,<=50K
Male,*,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Male,20-39,White,Never-married,Higher education,*,Non-Government,Other,<=50K
Female,*,White,*,Higher education,*,Private,Nontechnical,<=50K
Male,20-39,White,spouse not present,Higher education,United-States,Non-Government,*,>50K
Male,20-39,White,spouse present,High School,North America,Non-Government,Nontechnical,<=50K
Female,20-39,*,Never-married,Undergraduate,North America,Non-Government,Other,<=50K
Male,*,White,*,High School,United-States,Non-Government,Other,<=50K
Male,20-39,*,spouse not present,High School,North America,Non-Government,*,<=50K
Male,*,White,spouse not present,Higher education,North America,Private,*,<=50K
Male,20-39,White,*,*,*,*,Technical,<=50K
Male,*,*,Married-civ-spouse,HS-grad,United-States,Government,Other,<=50K
Male,40-49,White,Married-civ-spouse,Undergraduate,*,Private,*,<=50K
Female,*,White,spouse not present,High School,United-States,Non-Government,*,<=50K
Male,20-39,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Female,*,White,spouse not present,High School,United-States,Private,*,<=50K
Male,*,White,spouse not present,*,North America,Private,Nontechnical,<=50K
Male,40-59,White,*,HS-grad,North America,Private,*,<=50K
Male,40-59,*,Married-civ-spouse,Higher education,United-States,Non-Government,Other,>50K
Male,20-39,White,Never-married,Higher education,North America,Non-Government,*,<=50K
Male,*,*,Married-civ-spouse,Higher education,North America,Government,*,>50K
Male,*,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,White,*,*,*,Non-Government,*,<=50K
Male,*,*,*,High School,North America,Non-Government,Nontechnical,<=50K
Male,*,White,spouse not present,*,North America,*,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,*,White,Divorced,Higher education,North America,*,*,<=50K
Male,20-39,*,spouse not present,High School,North America,Non-Government,*,<=50K
*,*,White,*,*,*,*,*,>50K
*,20-39,*,*,Higher education,United-States,Non-Government,*,<=50K
Female,15-19,White,Never-married,Higher education,United-States,Private,*,<=50K
Male,15-19,White,Never-married,High School,North America,Non-Government,*,<=50K
Male,20-39,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
*,*,*,spouse not present,Higher education,*,*,Adm-clerical,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,North America,Private,Nontechnical,<=50K
Male,20-39,White,Never-married,Higher education,*,Non-Government,Other,<=50K
Female,*,White,Married-civ-spouse,Undergraduate,North America,*,*,>50K
Male,15-19,White,Never-married,High School,North America,Non-Government,Other,<=50K
Male,*,White,Never-married,*,United-States,Non-Government,*,>50K
Male,20-39,*,Never-married,High School,*,Private,Technical,<=50K
Male,*,*,Married-civ-spouse,HS-grad,United-States,Government,Other,<=50K
Female,*,*,spouse not present,Higher education,North America,*,*,<=50K
Male,30-39,White,Married-civ-spouse,Higher education,North America,Private,Nontechnical,<=50K
Female,*,*,Never-married,*,United-States,Private,*,<=50K
Male,20-39,*,*,HS-grad,*,Private,*,<=50K
Male,20-39,*,*,HS-grad,*,Private,*,>50K
Female,*,*,spouse not present,*,North America,Private,Other,<=50K
Male,*,*,spouse not present,*,North America,*,*,<=50K
Male,*,White,Married-civ-spouse,*,*,Private,*,<=50K
Male,20-39,*,spouse not present,High School,North America,Non-Government,*,<=50K
Male,*,White,*,*,North America,Self-emp-not-inc,Nontechnical,<=50K
Male,40-59,*,*,*,North America,*,Other,<=50K
Male,20-39,White,Never-married,*,North America,Private,*,<=50K
Male,*,White,Never-married,High School,United-States,*,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,*,Black,Married-civ-spouse,*,North America,*,*,<=50K
Male,*,White,*,Higher education,North America,Government,*,>50K
Male,*,*,Never-married,High School,North America,Private,*,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Female,*,*,spouse not present,*,*,*,*,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Private,Technical,<=50K
Female,*,White,*,*,North America,*,Technical,>50K
Male,40-59,White,Married-civ-spouse,High School,North America,Private,Other,<=50K
Male,*,White,Married-civ-spouse,High School,United-States,Private,Nontechnical,<=50K
*,40-59,*,*,*,North America,Non-Government,*,>50K
Female,20-39,*,Never-married,Undergraduate,North America,Non-Government,Other,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Male,*,White,*,High School,North America,Non-Government,*,>50K
Male,*,*,Married-civ-spouse,*,*,Government,*,<=50K
Female,20-39,*,*,*,United-States,Private,*,<=50K
*,*,White,spouse not present,Undergraduate,*,Private,*,>50K
Male,*,White,*,*,North America,Self-emp-not-inc,Nontechnical,<=50K
Female,20-39,*,spouse not present,High School,North America,Non-Government,Other,<=50K
*,*,White,*,High School,United-States,Private,Technical,<=50K
Female,*,White,Widowed,*,*,Private,*,<=50K
Female,*,*,*,*,North America,Government,*,<=50K
Male,*,White,*,Undergraduate,North America,*,*,<=50K
Female,*,*,spouse not present,*,*,*,*,<=50K
Male,*,White,spouse not present,*,*,Non-Government,*,<=50K
*,20-39,White,spouse not present,Higher education,United-States,*,*,>50K
Male,20-39,*,spouse not present,High School,North America,Non-Government,*,<=50K
