sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,White,Married-civ-spouse,High School,North America,Non-Government,*,>50K
*,*,White,*,High School,United-States,*,*,<=50K
Male,40-59,White,Married-civ-spouse,High School,North America,Private,Technical,>50K
Male,*,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,20-39,White,Never-married,Undergraduate,United-States,Private,Other-service,<=50K
Male,40-59,White,Divorced,Undergraduate,United-States,Private,Nontechnical,<=50K
Male,20-39,White,Never-married,High School,North America,Private,Other,<=50K
*,*,*,*,Higher education,*,*,*,<=50K
Female,20-39,White,spouse present,High School,North America,Non-Government,Other,<=50K
Male,45-49,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,20-39,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
*,20-39,White,Married-civ-spouse,Higher education,*,Private,Technical,>50K
Male,*,*,Married-civ-spouse,Bachelors,*,Private,Craft-repair,>50K
Male,20-39,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K
Male,20-24,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Female,*,White,spouse not present,HS-grad,United-States,*,*,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Female,*,White,spouse not present,High School,United-States,Private,Other,<=50K
Female,*,*,*,*,North America,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Private,Nontechnical,<=50K
Female,20-29,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Male,20-24,White,Never-married,Some-college,United-States,Private,Sales,<=50K
*,*,White,*,Higher education,North America,Non-Government,*,<=50K
Female,40-59,White,Divorced,HS-grad,United-States,Private,Technical,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,<=50K
Female,*,White,spouse not present,*,North America,*,*,<=50K
*,20-39,*,*,*,North America,*,*,<=50K
Male,60-79,White,Married-civ-spouse,High School,United-States,Private,Other,<=50K
Female,40-59,White,spouse not present,High School,North America,Private,Technical,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
*,*,*,spouse not present,*,North America,Private,*,<=50K
*,40-59,*,Married-civ-spouse,*,United-States,*,*,<=50K
Male,20-24,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,20-39,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Female,40-59,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,20-39,White,Divorced,Undergraduate,United-States,Private,Technical,<=50K
Female,20-39,White,spouse not present,Higher education,North America,Non-Government,Prof-specialty,<=50K
Male,*,*,*,*,*,*,*,<=50K
*,*,White,*,High School,*,Private,Other,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,North America,Government,Nontechnical,>50K
Female,20-24,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Female,20-29,White,Never-married,Undergraduate,United-States,Private,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,High School,North America,Non-Government,Other,<=50K
Male,*,*,*,*,*,Non-Government,*,<=50K
Male,40-44,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
*,*,White,*,High School,*,Private,Other,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,United-States,Private,Technical,>50K
Male,40-59,White,Married-civ-spouse,Some-college,United-States,Private,Technical,<=50K
Male,20-39,White,Married-civ-spouse,High School,United-States,Non-Government,Farming-fishing,<=50K
*,*,*,*,*,*,*,*,<=50K
Male,30-39,White,Married-civ-spouse,Graduate,United-States,Non-Government,Nontechnical,>50K
Male,30-39,White,Married-civ-spouse,Professional Education,United-States,Private,Prof-specialty,>50K
Male,*,White,Never-married,Some-college,North America,Non-Government,*,<=50K
Female,40-59,White,Divorced,HS-grad,United-States,Private,Nontechnical,<=50K
*,*,White,*,Higher education,United-States,Non-Government,*,<=50K
*,*,*,*,*,*,*,*,<=50K
Female,20-39,*,spouse not present,*,North America,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Private,Exec-managerial,<=50K
Male,20-39,White,Never-married,Higher education,United-States,Non-Government,Technical,<=50K
Male,20-39,White,spouse present,High School,United-States,Private,Other,<=50K
Male,*,*,*,*,United-States,*,*,>50K
Male,20-39,White,spouse not present,Higher education,United-States,Non-Government,Technical,<=50K
Female,20-39,White,*,*,United-States,Private,Technical,<=50K
Male,20-39,*,Never-married,*,North America,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,United-States,Private,Nontechnical,>50K
Male,20-39,White,Never-married,High School,North America,Private,Nontechnical,<=50K
*,*,*,*,*,North America,Private,*,>50K
Male,40-59,White,Married-civ-spouse,*,North America,*,Other,>50K
Male,60-79,White,Married-civ-spouse,High School,United-States,Non-Government,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,North America,Non-Government,Technical,<=50K
Male,20-39,White,*,*,United-States,Non-Government,*,<=50K
*,40-59,White,*,Higher education,North America,*,*,<=50K
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Prof-specialty,<=50K
Female,*,*,*,Higher education,North America,Non-Government,Other,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,North America,Non-Government,Technical,>50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Female,20-39,*,*,Higher education,North America,*,Other,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Female,*,White,Never-married,Undergraduate,United-States,*,*,<=50K
Male,*,White,Married-civ-spouse,*,*,*,*,>50K
Male,40-59,White,Married-civ-spouse,High School,North America,Non-Government,Other,>50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Nontechnical,<=50K
Female,40-59,White,spouse not present,HS-grad,United-States,Private,Other,<=50K
Female,*,Black,Never-married,*,North America,Non-Government,*,<=50K
Female,20-39,*,spouse not present,Higher education,North America,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Masters,United-States,Non-Government,Nontechnical,>50K
Male,20-24,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
Male,20-39,White,Divorced,High School,United-States,Non-Government,Transport-moving,<=50K
*,*,White,*,Higher education,United-States,Non-Government,*,<=50K
Male,*,White,*,*,*,*,*,>50K
Male,20-39,White,Married-civ-spouse,High School,North America,Non-Government,Technical,<=50K
Male,*,White,*,*,North America,Government,*,<=50K
Male,20-24,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
*,*,*,spouse not present,*,United-States,*,*,<=50K
Female,*,White,*,Higher education,United-States,*,Technical,>50K
Male,20-29,White,Never-married,Undergraduate,United-States,Private,Prof-specialty,<=50K
*,*,*,*,*,*,*,*,<=50K
*,*,White,*,Higher education,United-States,Non-Government,*,<=50K
Male,40-59,White,Married-civ-spouse,High School,North America,Government,Other,<=50K
Female,20-39,White,Never-married,Higher education,United-States,Private,Nontechnical,<=50K
Male,30-34,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,*,White,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,>50K
Male,*,*,*,*,*,Non-Government,*,<=50K
Female,*,White,spouse present,Higher education,North America,Non-Government,Nontechnical,>50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Private,Machine-op-inspct,<=50K
Male,25-29,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Female,15-19,White,Never-married,Higher education,United-States,Private,Nontechnical,<=50K
Male,20-39,White,Never-married,High School,North America,Private,Other,<=50K
Male,20-39,White,spouse present,Higher education,North America,Non-Government,Technical,>50K
Male,30-34,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,60-79,White,Married-civ-spouse,Undergraduate,United-States,Private,Nontechnical,<=50K
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Prof-specialty,<=50K
*,*,White,*,High School,North America,Non-Government,Technical,>50K
Male,*,*,spouse not present,*,*,*,*,<=50K
Male,30-34,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,*,*,*,*,North America,Non-Government,*,>50K
Female,*,*,*,*,United-States,Private,Technical,<=50K
Female,15-19,White,Never-married,Higher education,United-States,Private,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,*,North America,Non-Government,Technical,<=50K
*,*,*,*,*,North America,*,*,<=50K
Female,50-59,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,20-39,White,*,*,*,Non-Government,*,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Craft-repair,>50K
*,*,White,*,*,North America,Non-Government,*,>50K
Male,20-39,*,Never-married,*,North America,*,*,<=50K
Male,30-39,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Other,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Male,20-39,White,Never-married,High School,North America,Private,Nontechnical,<=50K
Female,40-59,White,spouse not present,Higher education,United-States,Non-Government,Technical,<=50K
Male,20-24,White,Never-married,Some-college,United-States,Private,Sales,<=50K
*,20-39,White,Never-married,*,*,Private,Nontechnical,<=50K
Female,*,White,spouse not present,High School,North America,*,Other,<=50K
*,*,*,*,*,United-States,*,*,>50K
Female,20-29,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
*,*,Asian-Pac-Islander,*,*,*,Non-Government,*,<=50K
Male,45-49,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Female,15-19,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Non-Government,Transport-moving,<=50K
Male,40-49,*,*,Graduate,*,Non-Government,Prof-specialty,>50K
Female,*,White,spouse not present,*,North America,Non-Government,Other,<=50K
Female,40-59,White,spouse not present,HS-grad,United-States,Private,Other,<=50K
Male,*,*,spouse not present,*,North America,Non-Government,Technical,<=50K
Female,20-24,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,20-39,White,Married-civ-spouse,High School,United-States,Non-Government,Other,>50K
Female,*,*,spouse not present,*,United-States,*,*,<=50K
Male,20-39,White,Never-married,Undergraduate,United-States,Private,Other-service,<=50K
*,*,*,*,High School,North America,*,*,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Male,20-39,*,*,*,*,*,Technical,<=50K
Female,40-59,White,spouse not present,*,North America,*,*,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,North America,Private,Technical,<=50K
*,20-39,*,*,*,North America,Private,Other,<=50K
Female,20-29,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,North America,Non-Government,Other,<=50K
Male,60-79,White,Married-civ-spouse,HS-grad,United-States,Private,Nontechnical,<=50K
*,*,*,*,High School,North America,*,*,<=50K
Female,20-24,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,20-39,White,*,*,United-States,Non-Government,*,<=50K
*,*,*,*,Higher education,*,*,*,>50K
Male,20-39,White,Never-married,Higher education,United-States,Private,Technical,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,60-79,White,Married-civ-spouse,Higher education,North America,Non-Government,Technical,>50K
Male,20-39,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,20-39,White,spouse present,Higher education,North America,Non-Government,Technical,>50K
Male,*,*,*,*,*,Non-Government,*,>50K
Female,20-39,White,Never-married,Higher education,*,Non-Government,*,<=50K
Male,*,White,*,*,North America,Private,*,>50K
Male,15-19,White,Never-married,High School,United-States,Private,Technical,<=50K
Male,40-59,*,*,*,United-States,Government,*,>50K
Female,*,Black,spouse not present,High School,North America,Non-Government,Other,<=50K
Female,20-39,White,Never-married,Higher education,*,Non-Government,*,<=50K
*,*,*,spouse not present,*,United-States,*,*,<=50K
Male,40-59,White,Divorced,High School,North America,Non-Government,Technical,<=50K
*,*,*,spouse not present,Higher education,*,Non-Government,*,<=50K
*,15-19,White,Never-married,*,North America,Non-Government,*,<=50K
Female,20-39,*,spouse not present,Higher education,*,Non-Government,Other,<=50K
*,*,White,*,High School,United-States,*,*,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,*,White,spouse present,*,*,*,*,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,North America,Government,Technical,<=50K
*,*,*,*,*,North America,*,*,<=50K
Male,*,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,20-39,White,Never-married,Higher education,United-States,Government,Technical,<=50K
Male,15-19,White,Never-married,Some-college,*,*,*,<=50K
Female,*,White,Widowed,*,United-States,*,Other,<=50K
*,40-59,White,Married-civ-spouse,Higher education,North America,Non-Government,*,>50K
Female,*,White,Married-civ-spouse,Higher education,North America,Non-Government,*,>50K
Male,30-39,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
Female,20-39,White,Never-married,Higher education,United-States,Private,Technical,<=50K
Male,15-19,White,Never-married,High School,United-States,Private,Nontechnical,<=50K
Male,40-59,Black,Married-civ-spouse,High School,North America,Private,Other,>50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K
Female,40-59,White,Married-civ-spouse,High School,North America,Private,Adm-clerical,<=50K
Male,*,White,Married-civ-spouse,*,North America,*,Other,>50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,>50K
Male,40-59,White,Married-civ-spouse,Graduate,United-States,State-gov,Prof-specialty,>50K
Male,20-24,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,*,White,Married-civ-spouse,*,United-States,*,*,<=50K
Female,20-39,White,Divorced,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,20-39,White,Never-married,Higher education,North America,Government,Technical,>50K
Male,*,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,*,*,<=50K
Male,20-29,White,Never-married,Undergraduate,United-States,Private,Prof-specialty,<=50K
*,*,Black,*,*,United-States,Private,*,<=50K
Male,40-59,White,spouse not present,Undergraduate,United-States,Non-Government,Nontechnical,<=50K
Female,*,White,Widowed,*,United-States,*,Other,<=50K
*,*,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,40-59,Black,Married-civ-spouse,High School,United-States,Private,Technical,>50K
